X,Y,Z,Collision_state
-0.087788224220276,0.33950138092041,0.8044126033783,1
0.041285216808319,0.028145171701908,0.24094721674919,1
-0.51792633533478,0.24185580015182,0.58225703239441,0
-0.01613637059927,0.077691718935966,0.77932715415955,1
0.14637404680252,-0.053637132048607,0.15713593363762,0
-0.0099552404135466,-0.41346102952957,0.75643968582153,1
-0.70568442344666,-0.35599878430367,0.47872453927994,0
-0.075603753328323,0.12137562781572,0.090894892811775,1
-0.11948925256729,-0.29070374369621,0.10704134404659,0
0.14754527807236,0.022660579532385,0.62173670530319,1
-0.019127428531647,0.2005802243948,0.79041588306427,1
0.049873702228069,-0.054149709641933,0.25517737865448,1
-0.1671811491251,0.24680353701115,0.6306546330452,1
0.26389104127884,0.76596486568451,0.3867791891098,1
0.18932014703751,-0.050118625164032,0.00294528901577,0
-0.095699228346348,-0.14867340028286,0.23578381538391,0
-0.0098215080797672,-0.19469456374645,0.57617968320847,1
0.014645200222731,0.73034596443176,0.15315973758698,0
0.080279633402824,-0.13224291801453,0.19931633770466,1
-0.032574959099293,-0.29099756479263,0.16150684654713,0
0.24066391587257,0.60877197980881,0.10487547516823,0
0.10079269856215,0.24765613675117,0.81957578659058,1
0.34665068984032,0.48225936293602,0.058329880237579,1
-0.041370779275894,-0.2213221937418,0.80234080553055,0
0.28921914100647,-0.30136424303055,0.67835104465485,1
0.70167005062103,0.1119123250246,0.42890673875809,1
-0.062256745994091,-0.15393045544624,0.13598904013634,0
0.039736434817314,0.080150455236435,0.94941747188568,1
-0.23056507110596,0.571557700634,0.1003500521183,0
-0.23339533805847,0.65000683069229,0.60149526596069,1
0.091791220009327,-0.14044034481049,0.22667209804058,1
-0.019854411482811,-0.080612130463123,0.012211568653584,0
0.52403593063354,0.024421826004982,0.2172657251358,0
-0.2205151617527,0.54119658470154,0.089221462607384,1
0.6787303686142,-0.15298548340797,0.094008013606071,1
-0.33642065525055,-0.47370120882988,0.02059461735189,0
0.035551726818085,0.017102595418692,0.11542394012213,0
-0.12607724964619,-0.058400183916092,0.061166003346443,0
-0.58139646053314,-0.20623961091042,0.7897310256958,0
-0.12273685634136,0.069236494600773,0.17713968455791,1
-0.084476962685585,-0.076553195714951,0.043664358556271,0
-0.1479607373476,0.78970092535019,0.57083541154861,1
0.1954458206892,0.35402038693428,0.16594269871712,0
-0.24110132455826,-0.36843192577362,0.12667137384415,0
0.013774953782558,0.14511215686798,0.25315806269646,1
-0.19966667890549,-0.11324548721313,0.82173144817352,0
-0.082157045602798,-0.30002072453499,0.32471218705177,0
-0.249083340168,-0.010665221139789,0.23845653235912,1
-0.23655228316784,0.30799254775047,0.13127832114697,0
-0.61383932828903,-0.52457213401794,0.06628680229187,0
-0.036024089902639,0.15232628583908,0.69227296113968,1
-0.093896292150021,0.13402703404427,0.092732235789299,1
0.045605350285769,-0.24669396877289,0.01492989808321,0
-0.084229744970798,-0.11591875553131,0.11023056507111,1
-0.50951313972473,-0.2615829706192,0.14613550901413,0
0.31734082102776,-0.075124762952328,0.26295080780983,0
-0.12207067012787,-0.35290342569351,0.75142848491669,0
0.054469089955091,0.19789668917656,0.062844917178154,0
0.015758603811264,0.14512801170349,0.75639653205872,1
-0.41551452875137,0.29112607240677,0.53786069154739,0
-0.25271481275558,0.84795433282852,0.31815361976624,1
-0.71916168928146,-0.16786633431911,0.39334470033646,0
-0.054029569029808,0.29407680034637,0.90815210342407,1
