X,Y,Z,Collision_state
169.0846954947,938.86072222699,-860.25238965218,0
-406.4795727432,347.33612545043,-135.22370134986,0
189.42873555655,-143.47332998122,679.96322673101,1
428.21928641705,-114.44061513353,-126.09872223833,0
-403.23621131216,-710.07598507215,-728.85284551727,0
-959.31319797386,280.9172732541,-170.60036635077,0
-718.46538901608,314.12323930988,-444.23450995135,0
455.12254059842,322.17566847468,875.60675347338,0
-238.18276577169,187.95546469091,1357.1970680232,0
-101.59999915595,-119.70136676825,-97.688566121062,0
61.974048881767,203.15652352834,-226.5028963287,0
-193.39090667733,-502.16924664527,1004.9913874201,1
685.75704519931,-802.90160758116,-394.48946510999,1
-334.87152695623,-566.06524232376,22.816816742333,0
292.60547927749,305.27184386689,24.087385718979,0
336.02657278239,294.73219055054,787.24545954342,1
-96.83663072172,-352.79891341986,209.79270479062,1
-225.16253214451,40.416404424038,-19.798149041311,0
339.50909237924,-44.274567386679,883.15955034652,1
122.58711741286,-436.49421250773,963.40955292381,1
622.24899016507,-53.044196564917,-436.99424095868,0
-450.31935799562,-485.29327689623,917.04186686553,1
381.46458481433,485.8601363398,1215.8595547884,0
-309.82440287364,286.27426869935,-753.26490373276,0
473.5909556019,-869.75815513906,-165.10017386815,1
-700.48563766894,313.07460365757,646.97125681499,1
-123.31174559822,-411.40658335392,1036.4031829726,1
-890.89992618018,525.04827286735,937.39959899999,0
-762.57498450925,-909.25912198986,-100.94440285139,0
-101.14075789248,720.26289292698,127.12168470875,0
219.48366487439,-648.08477307724,851.98704140789,1
62.262394330242,288.44923920137,-66.455758387177,0
-528.27472268747,1111.9982079924,567.83048964246,0
-460.88682578379,-104.88300682923,-666.35930234338,0
-798.4904585871,676.04209440079,-138.77584313938,0
-265.1249198955,-561.621409731,919.47469362971,0
-291.11428036349,203.09976669274,332.19234060892,1
-158.80240951047,599.36294178374,-245.11584017781,0
621.45245610842,589.41993331988,-843.98472822955,0
417.49597892114,-396.25675742476,815.39778015931,1
-57.344821303009,288.54393509819,539.34118762874,0
577.64143341946,35.475646007324,-28.306124159815,1
372.32186865757,463.76995100853,359.74370112488,0
-721.56586738944,-495.50147181026,1033.5421214409,1
33.927040417315,-399.52716520503,753.17347915802,1
356.07093032696,-326.29526192043,-573.93984283196,1
798.56137471428,637.53643605784,166.07816572371,0
789.21006248989,80.741893304678,-28.228648259675,1
801.49850032239,-48.428439322297,494.09383052213,1
-338.34270948427,851.60233826492,-663.95407525033,0
239.37080306792,537.99301985549,1131.4340842997,0
-319.08168940831,439.31546408409,585.48604846537,1
109.57060282412,471.22087912101,-414.13992398672,0
-54.254600277618,-786.34466739797,340.21011216834,1
-721.88198565727,637.94617791909,394.64388039352,0
-682.67648221434,973.81334195916,891.65923512621,0
-170.54137440883,794.01230018234,-556.95326663715,0
-1066.2403520287,-110.63332411003,583.43016372496,0
105.28992958937,135.28591039072,467.72936023924,0
217.95472018204,-552.81617853771,742.31480530805,1
-472.95402581718,-281.7252646869,176.58148821646,1
-247.6743517284,-334.4615006811,-510.99508753065,0
-302.21501027708,283.47096664091,192.65162411597,0
71.906340894215,-10.002999330402,-392.80390205085,0
319.22779609502,26.623825646845,1210.7064233242,1
45.678422105327,-166.17507780384,-69.12840854971,0
-242.17509355797,-388.97353513853,-389.80461850332,0
-32.179887680007,121.35341235572,570.35600120173,0
232.86950397452,-724.3109636545,-601.66005190319,0
