X,Y,Z,Collision_state
189.14332509041,168.06195855141,-27.948169708252,1
175.33513054252,170.88890254498,-29.920964241028,1
169.67150092125,311.62150382996,42.961270809174,1
237.99143999815,259.70639467239,54.726423025131,1
235.52765220404,258.11489105225,59.04692530632,1
229.99710857868,260.75829744339,51.653870642185,1
222.1248921752,255.44293403625,51.758208572865,1
220.25110095739,266.74671649933,56.07491850853,1
219.03868287802,273.97908449173,62.718370258808,1
225.2780598402,265.22971868515,71.851731538773,1
220.64824670553,266.75428628922,67.173064947128,1
199.70771193504,286.53936266899,43.776304721832,1
184.53081965446,299.75347399712,47.742636203766,1
189.01448220015,296.96209907532,43.830455541611,1
178.88417363167,300.98055481911,47.42977142334,1
170.14198645949,300.88530659676,41.624487638474,1
170.65106973052,292.63408660889,43.23294878006,1
181.68082356453,287.59248733521,39.650441408157,1
187.82092899084,291.64870262146,43.77427816391,1
185.8293068409,288.47314596176,46.406121253967,1
187.98135489225,282.28800177574,41.709990501404,1
170.55877193809,281.56964659691,39.553136825562,1
203.69007706642,273.91590356827,41.5491771698,1
195.09785890579,273.2507455349,43.370605707169,1
205.68692207336,257.34563350677,40.723414421082,1
202.71145820618,264.26311016083,41.863442659378,1
200.4922580719,259.39841747284,47.062785625458,1
188.71258467436,268.66702914238,40.861279964447,1
192.23358005285,271.80896878242,47.007472515106,1
185.2856528759,270.64781069756,45.424998998642,1
180.61222776771,276.93583250046,46.324127614498,1
176.01885914803,276.56360149384,45.5959674716,1
178.00449848175,272.91386008263,45.936198234558,1
179.18189510703,263.65651369095,40.429682731628,1
175.14559149742,264.20058488846,41.304738521576,1
178.75328183174,266.16676330566,46.837003231049,1
213.78919005394,280.86148381233,52.854397594929,1
210.40889889002,285.08536696434,50.914385616779,1
209.69066292048,281.05239748955,50.972082912922,1
199.54874634743,290.9107375145,53.218105137348,1
193.89122992754,291.09861135483,51.549592316151,1
202.31225609779,283.87169718742,48.017450869083,1
194.08314943314,290.89905500412,58.433444499969,1
203.11450481415,284.94917035103,55.330903530121,1
201.93463087082,285.8239877224,59.873313903809,1
209.55451846123,280.60357451439,63.955583870411,1
197.51575112343,282.94520258904,63.0370464921,1
196.01360231638,281.90200209618,60.312846004963,1
199.8644721508,288.54619145393,66.650190651417,1
195.71998983622,288.00456404686,70.408852100372,1
190.10912150145,296.72779321671,50.136723816395,1
192.7119371295,296.02714061737,55.643589496613,1
173.52785810828,297.44534373283,50.127358436584,1
189.15994733572,291.03572845459,51.285960972309,1
186.63906574249,283.73949408531,49.040415585041,1
186.33630394936,284.17180657387,58.266253471375,1
180.28869748116,281.90241932869,49.8354819417,1
174.88261207938,283.12550663948,48.377015888691,1
170.18254742026,281.72670483589,55.095167160034,1
185.26577472687,295.95069766045,68.518557846546,1
176.02317675948,292.8087580204,64.013638794422,1
189.02560591698,290.75794100761,69.229611456394,1
216.1009785533,275.16712427139,57.267957627773,1
215.95482796431,274.84847784042,57.981164455414,1
207.45724707842,279.49090480804,55.79409122467,1
208.93287926912,278.96864891052,58.834881782532,1
202.021266222,275.80465555191,51.249244511127,1
195.84130764008,277.98558950424,50.025739967823,1
212.24910289049,263.44134092331,53.806939423084,1
212.24782139063,258.96699905396,49.43881303072,1
200.53934574127,260.06992340088,52.885444164276,1
206.60466223955,276.36833667755,61.086335480213,1
206.95716410875,267.63193488121,65.851190388203,1
204.23075079918,273.63108277321,63.188591301441,1
201.09810948372,268.13553452492,71.834416389465,1
198.39566469193,270.68714976311,71.101607084274,1
210.33868461847,266.00225448608,65.964141190052,1
215.00324726105,259.56036329269,65.438964664936,1
206.11750602722,260.07272481918,62.294938862324,1
194.92896914482,266.10751628876,72.551817893982,1
194.55605268478,258.70956659317,69.349558353424,1
186.67369604111,274.48018074036,48.47137004137,1
190.96018642187,276.70933485031,54.943294525146,1
178.2122169435,269.45607542992,49.057641327381,1
180.72285398841,269.84892964363,51.114508211613,1
179.1889321804,276.29067182541,57.375521659851,1
178.88840556145,257.9825091362,48.148253262043,1
170.0657223165,261.18411302567,53.257742226124,1
188.01592558622,272.97543168068,68.600812256336,1
191.50467485189,272.83673167229,71.143658161163,1
181.38429045677,272.5622522831,68.719120025635,1
177.09803104401,277.03435897827,64.307400286198,1
171.63713917136,273.90243291855,67.493708133698,1
178.50997567177,270.96598029137,68.712682723999,1
182.33686208725,261.76537752151,63.155033886433,1
182.64790892601,262.59781599045,68.256170749664,1
179.0042732656,265.76830625534,61.063149273396,1
269.89043772221,221.79608225822,53.911545574665,1
270.21689236164,225.24817466736,54.729015827179,1
278.05743634701,211.83146715164,53.449609577656,1
273.3934623003,207.96822190285,52.860536873341,1
270.33178031445,211.55651092529,55.665136575699,1
272.27647125721,205.75820088387,58.017344474792,1
269.64105188847,222.1392261982,61.808892786503,1
271.8924087286,220.08525013924,61.403134167194,1
270.0239521265,224.34587955475,72.321743965149,1
270.09965002537,220.2373611927,71.189613342285,1
284.18781876564,209.11450862885,66.159912645817,1
275.33481538296,215.60432195663,63.64128857851,1
268.81859719753,216.91341876984,61.143973171711,1
321.97942852974,163.88991653919,40.993363857269,1
325.21944761276,159.84988391399,43.86377453804,1
319.78034496307,165.66543459892,50.515302717686,1
323.04062962532,158.94672453403,57.990909814835,1
321.46611332893,157.9427587986,60.835280716419,1
307.56587803364,188.21133852005,40.861846208572,1
318.64271581173,155.8591145277,42.157263755798,1
300.10719120502,165.59660613537,40.707947015762,1
294.45300519466,195.73223769665,59.640498161316,1
306.7950707674,182.80568897724,60.156197547913,1
297.8429299593,188.61946642399,59.230209589005,1
301.7262917757,181.11992061138,63.786872923374,1
294.98740553856,188.83113741875,70.637465715408,1
305.39814651012,181.24807059765,67.701251506805,1
295.59567093849,186.07044398785,66.645772457123,1
292.7015376091,204.43926930428,56.872398853302,1
287.60623455048,203.35613369942,55.29269695282,1
281.34887933731,202.98080325127,54.226250648499,1
287.25851595402,199.38345432281,54.441244602203,1
290.75651884079,196.75529181957,59.180171489716,1
279.48386490345,184.69861328602,52.933433353901,1
271.58973634243,182.63158380985,52.677818834782,1
282.63720393181,195.23097753525,66.267558634281,1
281.84329986572,203.57237935066,70.938856601715,1
292.98167943954,196.70158803463,71.785242557526,1
272.22303569317,193.92384767532,67.050189971924,1
272.93429791927,195.52800238132,69.002070724964,1
293.60529303551,189.99985039234,60.749628841877,1
280.34047305584,187.88188874722,62.702396214008,1
274.2807072401,187.66141116619,67.493469715118,1
312.08066165447,175.82012891769,53.445467054844,1
309.96424973011,171.64676070213,51.113703548908,1
303.20773541927,171.4178788662,51.871032714844,1
309.37523663044,155.14263689518,48.722901642323,1
313.01971793175,165.93229949474,56.177110671997,1
315.77449560165,159.02693748474,58.179588317871,1
300.71331083775,166.38656139374,55.985958576202,1
305.47371029854,164.55239236355,57.861269712448,1
312.56262481213,174.55801546574,61.09241515398,1
305.88058650494,169.16544914246,63.72828155756,1
305.68369746208,173.76658499241,71.656377315521,1
301.28673732281,170.74950218201,71.673781871796,1
311.70455634594,166.0209017992,67.162365913391,1
313.03977489471,160.51237463951,68.465621471405,1
309.7704154253,155.81539452076,72.027237415314,1
302.05390870571,165.15158295631,63.203045427799,1
302.81339108944,167.55721151829,68.138339817524,1
306.23998761177,164.09641683102,71.123452186584,1
297.80828475952,165.22646129131,67.37379103899,1
294.69109594822,162.60291814804,68.815150558949,1
297.70498991013,158.15083861351,68.936498165131,1
283.39895129204,177.40950167179,57.690532207489,1
292.37919569016,166.98493242264,53.548910915852,1
285.79112410545,156.11405849457,53.681471645832,1
293.27353358269,169.84313905239,65.097817480564,1
291.48220539093,173.69234740734,72.398812770844,1
272.31709182262,166.94222569466,70.925453007221,1
174.39886078238,182.80427336693,-26.365487575531,1
171.68217420578,182.32512652874,-22.522359360009,1
181.50239706039,177.39011526108,-25.28968334198,1
261.93971455097,234.84923124313,53.723522722721,1
262.94789731503,237.98535943031,57.752640247345,1
253.83004069328,234.69661355019,52.6570764184,1
254.23237204552,232.36973762512,53.187259733677,1
247.74077057838,251.2267100811,62.159397900105,1
248.92135977745,248.63268613815,60.789623558521,1
251.49455189705,243.72364759445,70.189805030823,1
259.68546688557,232.7279317379,72.411486208439,1
255.14488935471,240.45433282852,61.236181557178,1
253.9595913887,240.07876396179,62.374458909035,1
235.67535251379,242.94002532959,56.916834115982,1
219.30559247732,250.90249061584,51.516146659851,1
243.57088178396,230.31775832176,54.972232580185,1
234.06060308218,253.58395457268,65.554150640965,1
233.77485841513,251.36183381081,69.311858415604,1
231.25458776951,249.02086138725,61.785795986652,1
224.78805750608,249.51087117195,71.176053285599,1
230.19633710384,247.87803173065,70.881934165955,1
233.64798992872,239.41050648689,61.888673603535,1
242.4592551589,241.9488298893,69.69836473465,1
235.4892668128,240.86074709892,69.412150681019,1
231.56317591667,237.4173271656,69.430091679096,1
238.97199600935,236.29923343658,71.156055927277,1
223.96536439657,239.8758995533,61.015137732029,1
258.5835558176,226.40441536903,54.602504968643,1
259.04662430286,226.16498351097,60.122312307358,1
258.6454552412,221.70655608177,56.929738521576,1
245.39461255074,220.46081900597,56.906015872955,1
256.81648671627,216.91449165344,60.183109045029,1
265.87067067623,205.18361210823,56.733788251877,1
265.25501430035,224.56760883331,68.891496658325,1
257.25985586643,222.31237769127,72.441489696503,1
247.52720713615,226.66718244553,61.947682201862,1
255.74373722076,222.99491047859,66.578009426594,1
